lineId,parentId,stationId,icsId,topMostParentId,direction,towards,stopType,stopLetter,id,name,lat,lon
N1,490G00019881,490G00019881,1019881,490G00019881,outbound,Plumstead Or Thamesmead,NaptanPublicBusCoachTram,A,490013257A,Harrow Manorway / Lensbury Way,51.494493,0.121078
N1,490G00010190,490G00010190,1010190,490G00010190,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,->N,490010190N,Southmere Lake,51.49783,0.121031
N1,490G00004130,490G00004130,1004130,490G00004130,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,SK,490004130N,Carlyle Road / Bentham Road,51.503434,0.118986
N1,490G00011113,490G00011113,1011113,490G00011113,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,SD,490011113E,Poplar Place,51.505455,0.120088
N1,490G00005908,490G00005908,1005908,490G00005908,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,NA,490005908E,Curlew Close,51.506581,0.124435
N1,490G00009206,490G00009206,1009206,490G00009206,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,NB,490009206E,Lister Walk,51.506698,0.126444
N1,490G00009550,490G00009550,1009550,490G00009550,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,NC,490009550N,Manordene Road,51.509512,0.124514
N1,490G00010268,490G00010268,1010268,490G00010268,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,ND,490010268W,Nickelby Close,51.50923,0.120192
N1,490G00008405,490G00008405,1008405,490G00008405,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,NA,490008405W,Hoveton Road,51.508957,0.116389
N1,490G00009198,490G00009198,1009198,490G00009198,outbound,Thamesmead Town Centre,NaptanPublicBusCoachTram,E,490013216E,Linton Mead Primary School,51.507386,0.113247
N1,490G00013214,490G00013214,1013214,490G00013214,outbound,"Abbey Wood, Belvedere Or Woolwich",NaptanPublicBusCoachTram,A,490013214A,Thamesmead Town Centre,51.507427,0.108968
N1,490G00007092,490G00007092,1007092,490G00007092,outbound,Abbey Wood Or Crossway,NaptanPublicBusCoachTram,G,490007092G,Gallions Reach Health Centre,51.505901,0.110829
N1,490G00007923,490G00007923,1007923,490G00007923,outbound,Abbey Wood Or Crossway,NaptanPublicBusCoachTram,SA,490007923S,Hawksmoor School,51.503881,0.111615
N1,490G00012364,490G00012364,1012364,490G00012364,outbound,Abbey Wood Or Crossway,NaptanPublicBusCoachTram,SB,490012364S,Southwood Road,51.502268,0.112808
N1,490G00013459,490G00013459,1013459,490G00013459,outbound,Abbey Wood Or Crossway,NaptanPublicBusCoachTram,SC,490013459E,Titmuss Avenue,51.503666,0.117556
N109,490G000694,490G000694,1010697,490G000694,inbound,Trafalgar Square Or Green Park,NaptanPublicBusCoachTram,RF,490000173RF,Oxford Circus Stn  / Margaret Street,51.515938,-0.14222
N109,490G00173RG,490G00173RG,1000173,940GZZLUOXC,inbound,Trafalgar Square Or Green Park,NaptanPublicBusCoachTram,RG,490000173RG,Oxford Circus Station,51.514589,-0.141669
N109,490G00004810,490G00004810,1004810,490G00004810,inbound,Parliament Square,NaptanPublicBusCoachTram,T,490004810RJ,Conduit Street / Hamleys Toy Store,51.512339,-0.139858
N109,490G00179D,490G00179D,1000179,940GZZLUPCC,inbound,Aldwych Or Parliament Square,NaptanPublicBusCoachTram,F,490000179F,Piccadilly Circus,51.509963,-0.136886
N109,490G00007960,490G00007960,1007960,490G00007960,inbound,Parliament Square,NaptanPublicBusCoachTram,P,490007960P,Haymarket / Charles Il Street,51.508978,-0.132098
N109,490G000804,490G000804,1013767,490G000804,inbound,Lambeth Or Vauxhall,NaptanPublicBusCoachTram,A,490013767A,Trafalgar Sq / Charing Cross Stn,51.507629,-0.129804
N109,490G000832,490G000832,1014585,490G000832,inbound,Brixton,NaptanPublicBusCoachTram,M,490014585M,Whitehall / Trafalgar Square,51.50648,-0.127142
N109,490G00019475,490G00019475,1019475,490G00019475,inbound,Kennington Or Elephant & Castle,NaptanPublicBusCoachTram,P,490019475P,Whitehall / Horseguards Avenue,51.505291,-0.126456
N109,490G00008376,490G00008376,1008376,490G00008376,inbound,"Elephant & Castle, Vauxhall Or Victoria",NaptanPublicBusCoachTram,->S,490008376S,Horse Guards Parade,51.504323,-0.126092
N109,490G00020361,490G00020361,1020361,HUBWSM,inbound,Kennington Or Elephant & Castle,NaptanPublicBusCoachTram,G,490000266G,Westminster Stn  / Parliament Square,51.501597,-0.125988
N109,490G00018956,490G00018956,1018956,490G00018956,inbound,"Elephant & Castle, Kennington Or Waterloo",NaptanPublicBusCoachTram,E,490005646E,St Thomas' Hospital / County Hall,51.500831,-0.118023
N109,490G00009420,490G00009420,1009420,490G00009420,inbound,"Aldwych, Elephant & Castle Or Kennington",NaptanPublicBusCoachTram,K,490009420E,Lower Marsh,51.500139,-0.11468
N109,490G00132G,490G00132G,1000132,940GZZLULBN,inbound,Kennington,NaptanPublicBusCoachTram,A,490000132A,Lambeth North Station,51.498108,-0.111969
N109,490G000608,490G000608,1008476,490G000608,inbound,Brixton Or Pimlico,NaptanPublicBusCoachTram,S,490008473S,Kennington Road / Imperial War Museum,51.494743,-0.110768
N109,490G00006864,490G00006864,1006864,490G00006864,inbound,Brixton Or Pimlico,NaptanPublicBusCoachTram,KF,490006864S1,Fitzalan Street,51.49203,-0.110909
N109,490G00008643,490G00008643,1008643,490G00008643,inbound,Brixton,NaptanPublicBusCoachTram,KE,490008643KE,Kennington Lane,51.4898,-0.110915
N109,490G00014773,490G00014773,1014773,490G00014773,inbound,Brixton,NaptanPublicBusCoachTram,KQ,490014773KQ,Windmill Row,51.487575,-0.111237
N109,490G00008645,490G00008645,1008645,490G00008645,inbound,Brixton,NaptanPublicBusCoachTram,X,490008645X,Kennington Park Post Office,51.485052,-0.110391
N109,490G00008642,490G00008642,1008642,490G00008642,inbound,Streatham Hill,NaptanPublicBusCoachTram,J,490008642J,St Mark's Church,51.480183,-0.111269
N109,490G00014013,490G00014013,1014013,490G00014013,inbound,"Herne Hill, Streatham Hill Or Tulse Hill",NaptanPublicBusCoachTram,RH,490014013S,Vassall Road,51.476056,-0.112419
N109,490G00007587,490G00007587,1007587,490G00007587,inbound,"Herne Hill, Streatham Hill Or Tulse Hill",NaptanPublicBusCoachTram,RJ,490007587S,Groveway,51.473542,-0.112652
N109,490G00009373,490G00009373,1009373,490G00009373,inbound,"Herne Hill, Streatham Hill Or Tulse Hill",NaptanPublicBusCoachTram,RK,490009373S1,Loughborough Road,51.469753,-0.112434
N109,490G00014085,490G00014085,1014085,490G00014085,inbound,"Herne Hill, Streatham Hill Or Tulse Hill",NaptanPublicBusCoachTram,RL,490014085S,Villa Road,51.4675,-0.112714
N109,490G000549,490G000549,1007523,490G000549,inbound,Streatham Hill,NaptanPublicBusCoachTram,G,490007523G,Brixton Road / Brixton Police Station,51.465394,-0.113723
N109,490G00031N,490G00031N,1000031,HUBBRX,inbound,Clapham Common Or Herne Hill,NaptanPublicBusCoachTram,P,490000031P,Brixton Station,51.461795,-0.115253
N109,490G00011793,490G00011793,1011793,490G00011793,inbound,Clapham Park Or Streatham,NaptanPublicBusCoachTram,BA,490011793S,Rush Common,51.458791,-0.116931
N109,490G00004362,490G00004362,1004362,490G00004362,inbound,Clapham Park Or Streatham,NaptanPublicBusCoachTram,BB,490004362S1,Brixton Water Lane,51.456341,-0.118328
N109,490G00004101,490G00004101,1004101,490G00004101,inbound,Streatham,NaptanPublicBusCoachTram,BC,490004101S,Blenheim Gardens,51.454056,-0.120005
N109,490G00008544,490G00008544,1008544,490G00008544,inbound,Clapham Park Or Streatham,NaptanPublicBusCoachTram,BD,490008544S,Jebb Avenue / Brixton Prison,51.452214,-0.121203
N109,490G00015218,490G00015218,1015218,490G00015218,inbound,Clapham Park Or Streatham,NaptanPublicBusCoachTram,BE,490015218S,New Park Road,51.448818,-0.12366
N109,490G00008310,490G00008310,1008310,490G00008310,inbound,"Clapham Park, Streatham Common Or Tooting",NaptanPublicBusCoachTram,BF,490008310S,Holmewood Road,51.447065,-0.124207
N109,490G00019763,490G00019763,1019763,490G00019763,inbound,"Crystal Palace, Norbury Or Tooting",NaptanPublicBusCoachTram,BH,490005234S,Streatham Hill / Christchurch Road,51.444289,-0.124421
N109,490G00013186,490G00013186,1013186,490G00013186,inbound,"Crystal Palace, Norbury Or Tooting",NaptanPublicBusCoachTram,W,490013186S,Telford Avenue,51.442023,-0.124384
N109,490G000969,490G000969,1019944,490G000969,inbound,"Crystal Palace, Norbury Or Tooting",NaptanPublicBusCoachTram,D,490001281D,Streatham Hill Stn  / Streatham Hill,51.439402,-0.12583
N109,490G000632,490G000632,1009076,490G000632,inbound,Norbury,NaptanPublicBusCoachTram,F,490009076F,Leigham Court Road,51.437184,-0.127172
N109,490G00010078,490G00010078,1010078,490G00010078,inbound,"Mitcham, Norbury Or Tooting",NaptanPublicBusCoachTram,J,490010078J,Mount Ephraim Road,51.435925,-0.127742
N109,490G00008765,490G00008765,1008765,490G00008765,inbound,"Mitcham, Norbury Or Tooting",NaptanPublicBusCoachTram,L,490008765L,Kingscourt Road,51.434445,-0.127961
N109,490G00003758,490G00003758,1003758,490G00003758,inbound,Norbury,NaptanPublicBusCoachTram,N,490003758N,Becmead Avenue,51.432345,-0.128823
N109,490G00012761,490G00012761,1012761,490G00012761,inbound,"Crystal Palace, Norbury Or Pollards Hill",NaptanPublicBusCoachTram,SA,490012761U,St Leonard's Church,51.428564,-0.130805
N109,910GSTRETHM,910GSTRETHM,1001279,910GSTRETHM,inbound,Norbury,NaptanPublicBusCoachTram,SC,490001279S2,Streatham Station,51.425297,-0.130636
N109,490G00012929,490G00012929,1012929,490G00012929,inbound,Norbury,NaptanPublicBusCoachTram,SD,490012929S5,Streatham United Reformed Church,51.42401,-0.129984
N109,490G00012924,490G00012924,1012924,490G00012924,inbound,Pollards Hill Or Thornton Heath,NaptanPublicBusCoachTram,CH,490012924S,Streatham Common / Greyhound Lane,51.421108,-0.128491
N109,490G00003389,490G00003389,1003389,490G00003389,inbound,Pollards Hill Or Thornton Heath,NaptanPublicBusCoachTram,CJ,490003389S,Arragon Gardens,51.417114,-0.126152
N109,490G00008080,490G00008080,1008080,490G00008080,inbound,Pollards Hill Or Thornton Heath,NaptanPublicBusCoachTram,L,490008080L,Hermitage Lane,51.414874,-0.123828
N109,490G01209B,490G01209B,1001209,910GNORBURY,inbound,Pollards Hill Or Thornton Heath,NaptanPublicBusCoachTram,A,490001209A,Norbury Station,51.413073,-0.124232
N109,490G00009285,490G00009285,1009285,490G00009285,inbound,Pollards Hill Or Croydon,NaptanPublicBusCoachTram,D,490012715D,St Helen's Road,51.409921,-0.122305
N109,490G00013884,490G00013884,1013884,490G00013884,inbound,Croydon,NaptanPublicBusCoachTram,F,490013884F,Tylecroft Road,51.408222,-0.121742
N109,490G00006414,490G00006414,1006414,490G00006414,inbound,Croydon,NaptanPublicBusCoachTram,U,490006414S,Ederline Avenue,51.404583,-0.119677
N109,490G00019843,490G00019843,1019843,490G00019843,inbound,Croydon,NaptanPublicBusCoachTram,F,490007099S,London Road / Galpins Road,51.400405,-0.117692
N109,490G00008030,490G00008030,1008030,490G00008030,inbound,Croydon,NaptanPublicBusCoachTram,U,490008030S,Heathview Road,51.398532,-0.116431
N109,490G00008939,490G00008939,1008939,490G00008939,inbound,Croydon,NaptanPublicBusCoachTram,V,490008939S,Langdale Road,51.397188,-0.115624
N109,490G00005501,490G00005501,1005501,490G00005501,inbound,Croydon,NaptanPublicBusCoachTram,T,490005501T,Colliers Water Lane,51.395385,-0.114764
N109,490G00013632,490G00013632,1013632,490G00013632,inbound,Croydon,NaptanPublicBusCoachTram,G,490013632G,Thornton Heath Pond,51.392359,-0.113336
N109,490G00006250,490G00006250,1006250,490G00006250,inbound,Croydon Town Centre,NaptanPublicBusCoachTram,E,490006250E,Dunheved Road North,51.391275,-0.112518
N109,490G00009732,490G00009732,1009732,490G00009732,inbound,Croydon Town Centre,NaptanPublicBusCoachTram,C,490009732C,Croydon University Hospital,51.388766,-0.111371
N109,490G00004368,490G00004368,1004368,490G00004368,inbound,Croydon Town Centre,NaptanPublicBusCoachTram,LA,490004368S,Broad Green Avenue,51.385449,-0.109797
N109,490G00004367,490G00004367,1004367,490G00004367,inbound,Croydon Town Centre,NaptanPublicBusCoachTram,LB,490004367S,Sumner Road,51.382697,-0.106965
N109,490G00005856,490G00005856,1005856,490G00005856,inbound,Croydon Town Centre,NaptanPublicBusCoachTram,LC,490005856W4,Montague Road,51.381271,-0.105543
N109,490G01324W2,490G01324W2,1001324,HUBWCY,inbound,Addiscombe Or South Croydon,NaptanPublicBusCoachTram,WB,490001324W6,West Croydon Station,51.37875,-0.103133
N109,490G000709,490G000709,1011116,490G000709,inbound,Addiscombe Or South Croydon,NaptanPublicBusCoachTram,WE,490011116W8,Poplar Walk,51.378099,-0.101248
N109,490G00014614,490G00014614,1014614,490G00014614,inbound,South Croydon,NaptanPublicBusCoachTram,WK,490014614E10,Whitgift Centre,51.376902,-0.098438
N109,490G00010839,490G00010839,1010839,490G00010839,inbound,South Croydon,NaptanPublicBusCoachTram,KJ,490010839C4,Park Street,51.373427,-0.098223
N109,490G00002323,490G00002323,1002323,490G00002323,outbound,Thornton Heath,NaptanPublicBusCoachTram,KL,490005858NY,Croydon Library,51.372967,-0.098645
N109,490G00014614,490G00014614,1014614,490G00014614,outbound,Thornton Heath,NaptanPublicBusCoachTram,WL,490014614E15,Whitgift Centre,51.376101,-0.0984
N109,490G000824,490G000824,1014420,HUBWCY,outbound,NA,NaptanPublicBusCoachTram,B4,490014420Y,West Croydon Bus Station,51.379074,-0.101481
N109,490G01324W2,490G01324W2,1001324,HUBWCY,outbound,Thornton Heath,NaptanPublicBusCoachTram,WT,490001324W2,West Croydon Station,51.378534,-0.103688
N109,490G00005856,490G00005856,1005856,490G00005856,outbound,Thornton Heath,NaptanPublicBusCoachTram,LD,490005856W3,Montague Road,51.380332,-0.105309
N109,490G00004367,490G00004367,1004367,490G00004367,outbound,"Norbury, Pollards Hill Or Waddon",NaptanPublicBusCoachTram,LE,490004367N,Sumner Road,51.383772,-0.108429
N109,490G00004368,490G00004368,1004368,490G00004368,outbound,"Norbury, Pollards Hill Or Waddon",NaptanPublicBusCoachTram,LF,490004368N,Broad Green Avenue,51.384805,-0.109421
N109,490G00009743,490G00009743,1009743,490G00009743,outbound,"Norbury, Pollards Hill Or Waddon",NaptanPublicBusCoachTram,B,490009732B,Canterbury Road,51.386899,-0.111045
N109,490G00009732,490G00009732,1009732,490G00009732,outbound,"Norbury, Pollards Hill Or Waddon",NaptanPublicBusCoachTram,D,490006250D,Croydon University Hospital,51.390283,-0.112343
N109,490G00013632,490G00013632,1013632,490G00013632,outbound,Norbury Or Waddon,NaptanPublicBusCoachTram,J,490013632J,Thornton Heath Pond,51.392841,-0.114279
N109,490G00005501,490G00005501,1005501,490G00005501,outbound,Norbury Or Pollards Hill,NaptanPublicBusCoachTram,S,490005501S,Colliers Water Lane,51.395207,-0.114901
N109,490G00008939,490G00008939,1008939,490G00008939,outbound,Norbury Or Pollards Hill,NaptanPublicBusCoachTram,A,490008942N,Langdale Road,51.397672,-0.116079
N109,490G00019842,490G00019842,1019842,490G00019842,outbound,Streatham,NaptanPublicBusCoachTram,B,490007099N,Galpins Road,51.401325,-0.118444
N109,490G00006414,490G00006414,1006414,490G00006414,outbound,Streatham,NaptanPublicBusCoachTram,W,490006414N,Ederline Avenue,51.403878,-0.119504
N109,490G00013884,490G00013884,1013884,490G00013884,outbound,Streatham,NaptanPublicBusCoachTram,G,490013884G,Tylecroft Road,51.407653,-0.121593
N109,490G01209B,490G01209B,1001209,910GNORBURY,outbound,Streatham,NaptanPublicBusCoachTram,B,490001209B,Norbury Station,51.41086,-0.123086
N109,490G00008080,490G00008080,1008080,490G00008080,outbound,Streatham Hill,NaptanPublicBusCoachTram,K,490008080K,Hermitage Lane,51.413852,-0.124617
N109,490G00003389,490G00003389,1003389,490G00003389,outbound,Streatham Hill Or Tooting,NaptanPublicBusCoachTram,CK,490003389N,Arragon Gardens,51.416689,-0.125982
N109,490G00008618,490G00008618,1008618,490G00008618,outbound,Streatham Hill Or Tooting,NaptanPublicBusCoachTram,CL,490008618N,Kempshott Road,51.419032,-0.127972
N109,490G00012924,490G00012924,1012924,490G00012924,outbound,Streatham Hill Or Tooting,NaptanPublicBusCoachTram,CM,490012924N,Streatham Common / Greyhound Lane,51.421159,-0.12882
N109,910GSTRETHM,910GSTRETHM,1001279,910GSTRETHM,outbound,Streatham Hill,NaptanPublicBusCoachTram,SJ,490001279S3,Streatham Station,51.425175,-0.13084200000000001
N109,490G00012761,490G00012761,1012761,490G00012761,outbound,"Balham, Streatham Hill Or Tooting",NaptanPublicBusCoachTram,SK,490012761SQ,St Leonard's Church,51.428384,-0.13133
N109,490G00003758,490G00003758,1003758,490G00003758,outbound,Brixton Or Tulse Hill,NaptanPublicBusCoachTram,OA,490003758OA,Becmead Avenue,51.432819,-0.129193
N109,490G00008765,490G00008765,1008765,490G00008765,outbound,"Clapham Common, Brixton Or Tulse Hill",NaptanPublicBusCoachTram,M,490008765M,Kingscourt Road,51.434491,-0.128621
N109,490G00010078,490G00010078,1010078,490G00010078,outbound,"Clapham Common, Brixton Or Tulse Hill",NaptanPublicBusCoachTram,K,490010078K,Mount Ephraim Road,51.435942,-0.12823
N109,490G000969,490G000969,1019944,490G000969,outbound,Brixton,NaptanPublicBusCoachTram,A,490001281A,Streatham Hill Stn  / Streatham Hill,51.439409,-0.126261
N109,490G00003598,490G00003598,1003598,490G00003598,outbound,"Clapham Common, Brixton Or Tulse Hill",NaptanPublicBusCoachTram,S,490003598S,Barrhill Road,51.440783,-0.125572
N109,490G00013186,490G00013186,1013186,490G00013186,outbound,Brixton Or Tulse Hill,NaptanPublicBusCoachTram,T,490013186T,Telford Avenue,51.442977,-0.125022
N109,490G00005234,490G00005234,1005234,490G00005234,outbound,Brixton Or Clapham Common,NaptanPublicBusCoachTram,BS,490005234N,Christchurch Road,51.444591,-0.124754
N109,490G00008310,490G00008310,1008310,490G00008310,outbound,Camberwell Or Kennington Church,NaptanPublicBusCoachTram,BT,490008310N,Holmewood Road,51.446921,-0.124788
N109,490G00015218,490G00015218,1015218,490G00015218,outbound,Camberwell Or Kennington Church,NaptanPublicBusCoachTram,BU,490015218N,New Park Road,51.448857,-0.123845
N109,490G00008544,490G00008544,1008544,490G00008544,outbound,Camberwell Or Kennington Church,NaptanPublicBusCoachTram,BV,490008544N,Jebb Avenue / Brixton Prison,51.451078,-0.122142
N109,490G00004101,490G00004101,1004101,490G00004101,outbound,Camberwell Or Kennington Church,NaptanPublicBusCoachTram,BW,490004101N,Blenheim Gardens,51.453339,-0.120682
N109,490G00011793,490G00011793,1011793,490G00011793,outbound,Camberwell Or Kennington Church,NaptanPublicBusCoachTram,BY,490011793N,Rush Common,51.457675,-0.117985
N109,490G000627,490G000627,1008919,490G000627,outbound,Kennington Church,NaptanPublicBusCoachTram,X,490008919X,Lambeth Town Hall,51.459885,-0.116714
N109,490G00031N,490G00031N,1000031,HUBBRX,outbound,Kennington Oval,NaptanPublicBusCoachTram,R,490000031R,Brixton Station,51.462236,-0.115292
N109,490G000549,490G000549,1007523,490G000549,outbound,Lambeth Bridge Or Lambeth North,NaptanPublicBusCoachTram,D,490007523D,Brixton Road / Brixton Police Station,51.465612,-0.113872
N109,490G00014085,490G00014085,1014085,490G00014085,outbound,Elephant & Castle Or Imperial War Museum,NaptanPublicBusCoachTram,RA,490014085N,Villa Road,51.467423,-0.112919
N109,490G00009373,490G00009373,1009373,490G00009373,outbound,Kennington Oval,NaptanPublicBusCoachTram,RB,490009373N1,Loughborough Road,51.469585,-0.112614
N109,490G00007587,490G00007587,1007587,490G00007587,outbound,Elephant & Castle Or Imperial War Museum,NaptanPublicBusCoachTram,RC,490007587N,Groveway,51.47288,-0.112881
N109,490G00008248,490G00008248,1008248,490G00008248,outbound,Elephant & Castle Or Imperial War Museum,NaptanPublicBusCoachTram,RD,490008248N,Hillyard Street,51.474736,-0.113049
N109,490G00014013,490G00014013,1014013,490G00014013,outbound,Elephant & Castle Or Imperial War Museum,NaptanPublicBusCoachTram,RE,490014013N,Vassall Road,51.477307,-0.112439
